Flow Duration,Flow IAT Mean,Fwd PSH Flags,Bwd Packet Length Mean,Bwd Packet Length Max,Flow Bytes/s,Down/Up Ratio,SYN Flag Count,Fwd Packet Length Mean,Fwd IAT Std,Packet Length Mean,Fwd Packet Length Max,Subflow Fwd Packets,Flow Packets/s,Total Fwd Packets,Destination Port,Label
49,49.0,0,6.0,6,244897.95,1,0,6.0,0.0,6.0,6,1,40816.33,1,52109,Benign
3501501,3501501.0,0,0.0,0,3.4271016,0,0,6.0,0.0,6.0,6,2,0.5711836,2,443,Benign
168,56.0,0,77.0,77,1261904.8,1,0,29.0,0.0,48.2,29,2,23809.523,2,53,Benign
39,39.0,0,6.0,6,307692.3,1,0,6.0,0.0,6.0,6,1,51282.05,1,57588,Benign
23814,7938.0,0,66.0,66,8398.421,1,0,34.0,0.0,46.8,34,2,167.96843,2,53,Benign
97463,97463.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,20.520607,1,443,Benign
63996,21332.0,0,93.0,93,3968.998,1,0,34.0,0.0,57.6,34,2,62.503906,2,53,Benign
62,31.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,48387.098,2,58732,Benign
60117,60117.0,0,117.0,117,3010.7957,1,0,64.0,0.0,81.666664,64,1,33.26846,1,53,Benign
32459,4637.0,0,97.0,97,16020.21,1,0,33.0,18595.586,61.444443,33,4,246.46477,4,53,Benign
21,21.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,95238.09,1,58064,Benign
28,28.0,0,6.0,6,428571.44,1,0,6.0,0.0,6.0,6,1,71428.57,1,50470,Benign
17,17.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,117647.06,1,33941,Benign
192,64.0,0,135.0,135,1781250.0,1,0,36.0,0.0,75.6,36,2,20833.334,2,53,Benign
30673,6134.6,0,79.0,79,9063.346,0,0,30.0,17477.85,44.0,30,4,195.61177,4,53,Benign
1815796,95568.21,0,359.0909,1448,2562.5125,1,0,78.111115,293407.56,221.57143,267,9,11.014453,9,443,Benign
90120594,18024118.0,0,0.0,0,0.19973238,1,0,6.0,1941.008,3.4285715,6,3,0.06657746,3,443,Benign
4,4.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,500000.0,2,39617,Benign
74,74.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,27027.027,1,45638,Benign
31206,10402.0,0,73.0,73,7562.6484,1,0,45.0,0.0,56.2,45,2,128.18048,2,53,Benign
34389,11463.0,0,114.0,114,9188.984,1,0,44.0,0.0,72.0,44,2,116.31626,2,53,Benign
30701,10233.667,0,92.0,92,8143.057,1,0,33.0,0.0,56.6,33,2,130.28891,2,53,Benign
4,4.0,0,0.0,0,3000000.0,0,0,6.0,0.0,6.0,6,2,500000.0,2,49919,Benign
3,3.0,1,0.0,0,10333333.0,0,1,15.5,0.0,20.666666,31,2,666666.7,2,56900,Benign
83,83.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,24096.385,1,36018,Benign
244445,12222.25,0,445.44446,1418,18589.049,0,0,44.583332,25132.467,206.54546,202,12,85.9089,12,443,Benign
24117,8039.0,0,99.0,99,11029.564,1,0,34.0,0.0,60.0,34,2,165.85811,2,53,Benign
6059143,673238.1,0,53.666668,161,133.02211,0,0,92.14286,2379726.8,73.27273,517,7,1.6503984,7,443,Benign
167,55.666668,0,139.0,139,2167664.8,1,0,42.0,0.0,80.8,42,2,23952.096,2,53,Benign
133638,22273.0,0,566.75,2267,20173.902,1,0,143.0,24507.613,337.0,429,3,52.38031,3,80,Benign
4,4.0,0,0.0,0,3000000.0,0,0,6.0,0.0,6.0,6,2,500000.0,2,443,Benign
61198,61198.0,0,198.0,198,4150.4624,1,0,56.0,0.0,103.333336,56,1,32.680805,1,53,Benign
136501,45500.332,0,159.0,159,2813.1663,1,0,33.0,0.0,83.4,33,2,29.303814,2,53,Benign
30905,6181.0,0,96.0,96,10742.599,0,0,35.0,14997.844,52.42857,35,4,194.14334,4,53,Benign
178,59.333332,0,98.0,98,1629213.5,1,0,47.0,0.0,67.4,47,2,22471.91,2,53,Benign
43778,10944.5,0,6.0,6,411.16544,1,0,0.0,0.0,3.0,0,2,114.212616,2,55459,Benign
165,55.0,0,132.0,132,1963636.4,1,0,30.0,0.0,70.8,30,2,24242.424,2,53,Benign
94675747,884820.06,0,1641.1587,4380,1111.5095,1,0,40.88889,4088894.0,965.44037,536,45,1.1407356,45,80,Benign
23702,7900.6665,0,51.0,51,7256.7715,1,0,35.0,0.0,41.4,35,2,168.76213,2,53,Benign
16722,16722.0,0,48.0,48,5740.94,1,0,48.0,0.0,48.0,48,1,119.60292,1,123,Benign
136718,136718.0,0,61.0,61,775.31854,1,0,45.0,0.0,50.333332,45,1,14.628652,1,53,Benign
95094,31698.0,0,114.0,114,3175.805,1,0,37.0,0.0,67.8,37,2,42.06364,2,53,Benign
304,101.333336,0,211.0,211,1611842.1,1,0,34.0,0.0,104.8,34,2,13157.895,2,53,Benign
38,38.0,0,6.0,6,315789.47,1,0,6.0,0.0,6.0,6,1,52631.58,1,52131,Benign
38803313,12900000.0,0,259.0,313,15.694536,1,0,45.5,0.0,130.8,46,2,0.10308398,2,53,Benign
92918,92918.0,0,48.0,48,1033.1691,1,0,48.0,0.0,48.0,48,1,21.524355,1,123,Benign
23,23.0,0,6.0,6,521739.12,1,0,6.0,0.0,6.0,6,1,86956.52,1,56151,Benign
45,45.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,44444.445,1,45518,Benign
743583,13770.056,0,1548.1875,2896,68052.93,1,0,46.130436,60201.812,903.625,517,23,73.96619,23,443,Benign
62,62.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,32258.064,1,43816,Benign
38609,12869.667,0,213.0,213,12950.349,1,0,37.0,0.0,107.4,37,2,103.60278,2,53,Benign
174,58.0,0,100.0,100,1655172.4,1,0,44.0,0.0,66.4,44,2,22988.506,2,53,Benign
147043,49014.332,0,143.0,143,2529.8723,1,0,43.0,0.0,83.0,43,2,27.202927,2,53,Benign
5891115,654568.3,0,55.666668,161,140.89014,0,0,94.71429,2008198.0,75.454544,517,7,1.6974715,7,443,Benign
53558,17852.666,0,49.0,49,3062.1008,1,0,33.0,0.0,39.4,33,2,74.68539,2,53,Benign
5565283,556528.3,0,41.0,152,140.33429,0,0,88.14286,2249128.0,65.083336,517,7,1.9765393,7,443,Benign
30696,30696.0,0,175.0,175,7232.213,1,0,47.0,0.0,89.666664,47,1,65.15507,1,53,Benign
73611922,24500000.0,0,120.0,120,4.727495,1,0,54.0,0.0,80.0,56,2,0.054339025,2,53,Benign
31063,10354.333,0,100.0,100,8756.398,1,0,36.0,0.0,61.6,36,2,128.77057,2,53,Benign
177,59.0,0,148.0,148,2192090.5,1,0,46.0,0.0,86.8,46,2,22598.87,2,53,Benign
976037,65069.133,0,823.1429,2021,7103.2144,0,0,130.11111,303187.44,407.82352,810,9,16.39282,9,443,Benign
167,55.666668,0,48.0,48,958083.8,1,0,32.0,0.0,38.4,32,2,23952.096,2,53,Benign
51151,51151.0,0,149.0,149,3753.5923,1,0,43.0,0.0,78.333336,43,1,39.09992,1,53,Benign
62,62.0,0,0.0,0,193548.39,0,0,6.0,0.0,6.0,6,2,32258.064,2,80,Benign
42930,14310.0,0,0.0,0,675.5183,0,0,7.25,24493.506,5.8,29,4,93.174934,4,443,Benign
200,66.666664,0,139.0,139,2140000.0,1,0,75.0,0.0,100.6,75,2,20000.0,2,53,Benign
223,111.5,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0,1,13452.915,1,62472,Benign
156,52.0,0,51.0,51,1102564.1,1,0,35.0,0.0,41.4,35,2,25641.025,2,53,Benign
9609831,9609831.0,0,0.0,0,1.2487212,0,0,6.0,0.0,6.0,6,2,0.20812021,2,80,Benign
43185,43185.0,0,48.0,48,2222.9941,1,0,48.0,0.0,48.0,48,1,46.312378,1,123,Benign
888215,46748.156,0,615.25,1448,6139.2793,0,0,44.25,137245.61,259.66666,194,12,22.51707,12,443,Benign
1263581,16199.757,0,165.85,976,7409.1016,1,0,69.948715,162413.73,117.025,456,39,62.520725,39,22,Benign
54323,54323.0,0,105.0,105,2816.4866,1,0,48.0,0.0,67.0,48,1,36.81682,1,53,Benign
204,68.0,0,50.0,50,823529.44,1,0,34.0,0.0,40.4,34,2,19607.844,2,53,Benign
61002,61002.0,0,390.0,390,7163.6997,1,0,47.0,0.0,161.33333,47,1,32.78581,1,53,Benign
95056,95056.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,21.04023,1,443,Benign
171,57.0,0,48.0,48,935672.5,1,0,32.0,0.0,38.4,32,2,23391.812,2,53,Benign
30517,30517.0,0,95.0,95,4784.2188,1,0,51.0,0.0,65.666664,51,1,65.53724,1,53,Benign
22883,381.38333,0,0.0,0,2169820.5,1,0,1909.6923,2704.3154,824.3871,2920,26,2665.7344,26,57297,Benign
108850209,4947737.0,0,723.8889,1460,68.98471,0,0,71.0,30100000.0,312.875,317,14,0.21129955,14,443,Benign
10128,405.12,0,0.0,0,46208.53,0,0,18.0,2012.271,18.0,18,26,2567.1406,26,8610,Benign
201,67.0,0,23.0,23,457711.44,1,0,23.0,0.0,23.0,23,2,19900.498,2,53,Benign
3,3.0,0,0.0,0,4000000.0,0,0,6.0,0.0,6.0,6,2,666666.7,2,443,Benign
109,54.5,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0,1,27522.936,1,44301,Benign
165,55.0,0,90.0,90,1672727.2,1,0,48.0,0.0,64.8,48,2,24242.424,2,53,Benign
147211,147211.0,0,66.0,66,787.9846,1,0,50.0,0.0,55.333332,50,1,13.585941,1,53,Benign
118081833,4071787.2,0,332.7857,2860,48.373234,0,0,65.8125,20600000.0,184.25807,381,16,0.2540611,16,443,Benign
30975,10325.0,0,90.0,90,7877.3203,1,0,32.0,0.0,55.2,32,2,129.1364,2,53,Benign
27571,9190.333,0,103.0,103,10228.139,1,0,38.0,0.0,64.0,38,2,145.07997,2,53,Benign
169,56.333332,0,142.0,142,2224852.0,1,0,46.0,0.0,84.4,46,2,23668.639,2,53,Benign
679628,37757.11,0,395.0,1448,6846.3926,1,0,78.111115,65123.008,232.65,267,9,27.95647,9,443,Benign
54,54.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,37037.035,1,42949,Benign
60392,60392.0,0,190.0,190,3907.8022,1,0,46.0,0.0,94.0,46,1,33.11697,1,53,Benign
26332420,1097184.1,0,448.83334,4380,249.19852,0,0,90.46154,10804.553,252.38461,517,13,0.9494,13,443,Benign
110499638,2833324.0,0,221.77777,796,56.678917,0,0,103.22727,4740877.0,152.7561,435,22,0.36199215,22,80,Benign
5236293,748041.9,0,88.75,355,284.9344,1,0,284.25,67901.05,165.77777,1137,4,1.5277984,4,80,Benign
2,2.0,0,0.0,0,6000000.0,0,0,6.0,0.0,6.0,6,2,1000000.0,2,55878,Benign
244,81.333336,0,80.0,80,934426.25,1,0,34.0,0.0,52.4,34,2,16393.443,2,53,Benign
47,47.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,42553.19,1,35976,Benign
320,106.666664,0,23.0,23,287500.0,1,0,23.0,0.0,23.0,23,2,12500.0,2,53,Benign
115969810,376525.34,0,1433.9011,2896,2142.3506,1,0,13.2627735,2766840.8,801.4452,401,137,2.6644866,137,443,Benign
141,47.0,0,61.0,61,1503546.1,1,0,45.0,0.0,51.4,45,2,28368.795,2,53,Benign
31307,6261.4,0,139.0,139,13096.112,0,0,33.0,12877.798,63.285713,33,4,191.65044,4,53,Benign
3941810,788362.0,1,41.0,41,43.127396,0,1,25.8,1959457.4,30.142857,45,5,1.5221434,5,443,Benign
99420616,9038238.0,0,73.8,357,120.33721,0,0,1656.4286,40600000.0,920.3077,5792,7,0.120699316,7,49216,Benign
116567,116567.0,0,98.0,98,1235.3411,1,0,46.0,0.0,63.333332,46,1,17.157515,1,53,Benign
63411,21137.0,0,118.0,118,4857.2017,1,0,36.0,0.0,68.8,36,2,63.08054,2,53,Benign
178,59.333332,0,139.0,139,2033707.9,1,0,42.0,0.0,80.8,42,2,22471.91,2,53,Benign
203,67.666664,0,131.0,131,1586206.9,1,0,30.0,0.0,70.4,30,2,19704.434,2,53,Benign
198,66.0,0,142.0,142,1898989.9,1,0,46.0,0.0,84.4,46,2,20202.02,2,53,Benign
398,398.0,0,0.0,0,30150.754,0,0,6.0,0.0,6.0,6,2,5025.1255,2,53930,Benign
117,117.0,0,6.0,6,102564.1,1,0,6.0,0.0,6.0,6,1,17094.018,1,54570,Benign
31798,6359.6,0,114.0,114,12076.231,0,0,39.0,14033.075,60.42857,39,4,188.69112,4,53,Benign
47192,15730.667,0,132.0,132,6865.5703,1,0,30.0,0.0,70.8,30,2,84.76013,2,53,Benign
5946116,540556.0,0,859.25,3173,640.9226,0,0,46.75,2112413.0,293.15384,193,8,2.018124,8,443,Benign
115154249,3030375.0,0,338.33334,2012,60.987762,0,0,44.42857,4946421.5,175.575,482,21,0.33867618,21,443,Benign
52,13.0,0,0.0,0,0.0,0,0,0.0,24.0,0.0,0,5,96153.84,5,21,Benign
81571,27190.334,0,170.0,170,5173.407,1,0,41.0,0.0,92.6,41,2,49.037037,2,53,Benign
30798,10266.0,0,97.0,97,8636.925,1,0,36.0,0.0,60.4,36,2,129.87857,2,53,Benign
7138,7138.0,0,0.0,0,1681.1432,0,0,6.0,0.0,6.0,6,2,280.19052,2,80,Benign
276440,19745.715,0,294.2,1333,8562.437,0,0,89.6,43613.73,147.9375,645,10,54.261322,10,443,Benign
11792,11792.0,0,0.0,0,1017.6391,0,0,6.0,0.0,6.0,6,2,169.6065,2,54756,Benign
48172,48172.0,0,77.0,77,2532.5916,1,0,45.0,0.0,55.666668,45,1,41.517895,1,53,Benign
246622,14507.177,0,79.85714,421,10611.381,0,0,187.09091,20753.06,137.73685,1448,11,72.98619,11,443,Benign
5391938,414764.47,0,647.8333,1460,835.13574,0,0,77.0,1880755.4,300.2,342,8,2.596469,8,443,Benign
5130992,1710330.6,0,0.0,0,0.0,0,0,0.0,3594997.2,0.0,0,3,0.77957636,3,80,Benign
119400,119400.0,0,176.0,176,1825.7957,1,0,42.0,0.0,86.666664,42,1,16.75042,1,53,Benign
59,59.0,0,0.0,0,203389.83,0,0,6.0,0.0,6.0,6,2,33898.305,2,80,Benign
23361,23361.0,0,81.0,81,5564.83,1,0,49.0,0.0,59.666668,49,1,85.61277,1,53,Benign
56,56.0,0,6.0,6,214285.72,1,0,6.0,0.0,6.0,6,1,35714.285,1,36222,Benign
3022,3022.0,0,0.0,0,3970.8801,0,0,6.0,0.0,6.0,6,2,661.81335,2,51937,Benign
5477800,1825933.4,0,0.0,0,2.1906605,0,0,4.0,3730391.2,2.4,6,3,0.73022014,3,80,Benign
8663292,433164.6,0,988.3077,1460,1572.2661,1,0,96.625,866284.2,619.13635,372,8,2.4240208,8,80,Benign
150,50.0,0,52.0,52,1173333.4,1,0,36.0,0.0,42.4,36,2,26666.666,2,53,Benign
61896,12379.2,0,156.0,156,7948.8174,0,0,45.0,15964.023,76.71429,45,4,96.9368,4,53,Benign
60946291,1741322.6,0,376.94116,1613,215.41917,0,0,353.73685,4850760.5,354.83783,2270,19,0.590684,19,443,Benign
1453878,242313.0,0,40.75,151,640.3563,1,0,256.0,917491.56,116.375,762,3,4.814709,3,80,Benign
9243536,616235.75,0,29.0,150,89.467926,0,0,65.3,1788004.5,48.64706,517,10,1.7309394,10,443,Benign
79469,79469.0,0,79.0,79,1635.858,1,0,51.0,0.0,60.333332,51,1,25.167046,1,53,Benign
983156,75627.38,0,487.14285,1400,4444.869,1,0,137.14285,37132.59,291.33334,405,7,14.239856,7,443,Benign
5468025,1822675.0,0,0.0,0,2.1945767,0,0,4.0,3833399.0,2.4,6,3,0.73152554,3,80,Benign
121948,121948.0,0,204.0,204,2033.6537,1,0,44.0,0.0,97.333336,44,1,16.400433,1,53,Benign
61165,20388.334,0,139.0,139,5918.4175,1,0,42.0,0.0,80.8,42,2,65.39688,2,53,Benign
6070,195.80646,0,6.0,6,10100000.0,0,0,1978.7742,149.79787,1903.2727,3742,31,5271.8286,31,14193,Benign
61016,61016.0,0,225.0,225,4425.069,1,0,45.0,0.0,105.0,45,1,32.778286,1,53,Benign
402064,100516.0,0,6.0,6,308.4086,0,0,37.333332,284297.94,29.5,53,3,12.435831,3,38796,Benign
759896,54278.285,0,534.625,3192,6618.0107,1,0,107.42857,67080.18,314.3125,417,7,19.739544,7,443,Benign
31353,10451.0,0,90.0,90,7909.9287,1,0,34.0,0.0,56.4,34,2,127.5795,2,53,Benign
175,58.333332,0,78.0,78,1348571.4,1,0,40.0,0.0,55.2,40,2,22857.143,2,53,Benign
37,37.0,0,6.0,6,324324.3,1,0,6.0,0.0,6.0,6,1,54054.055,1,42723,Benign
191866,63955.332,0,54.0,54,959.0026,1,0,38.0,0.0,44.4,38,2,20.847883,2,53,Benign
213,71.0,0,220.0,220,2563380.2,1,0,53.0,0.0,119.8,53,2,18779.342,2,53,Benign
19,19.0,0,6.0,6,631578.94,1,0,6.0,0.0,6.0,6,1,105263.16,1,52708,Benign
171,57.0,0,77.0,77,1239766.1,1,0,29.0,0.0,48.2,29,2,23391.812,2,53,Benign
120,120.0,0,0.0,0,100000.0,0,0,6.0,0.0,6.0,6,2,16666.666,2,443,Benign
83114,20778.5,0,0.0,0,0.0,0,0,0.0,24196.758,0.0,0,5,60.158337,5,443,Benign
999421,999421.0,0,0.0,0,12.006952,0,0,6.0,0.0,6.0,6,2,2.0011587,2,1829,Benign
80,80.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,25000.0,1,59240,Benign
31652,31652.0,0,58.0,58,3159.358,1,0,42.0,0.0,47.333332,42,1,63.18716,1,53,Benign
171,57.0,0,142.0,142,2198830.5,1,0,46.0,0.0,84.4,46,2,23391.812,2,53,Benign
46905,15635.0,0,212.0,212,10361.369,1,0,31.0,0.0,103.4,31,2,85.278755,2,53,Benign
23456,23456.0,0,175.0,175,9464.529,1,0,47.0,0.0,89.666664,47,1,85.26603,1,53,Benign
3,3.0,1,0.0,0,10300000.0,0,1,15.5,0.0,20.666666,31,2,666666.7,2,443,Benign
174778,174778.0,0,58.0,58,572.1544,1,0,42.0,0.0,47.333332,42,1,11.443088,1,53,Benign
358188,29849.0,0,163.14285,961,7244.799,1,0,242.16667,61762.62,185.35715,849,6,36.29379,6,443,Benign
395,395.0,0,71.0,71,288607.6,1,0,43.0,0.0,52.333332,43,1,5063.291,1,53,Benign
4,4.0,0,0.0,0,3000000.0,0,0,6.0,0.0,6.0,6,2,500000.0,2,443,Benign
4,4.0,1,0.0,0,9250000.0,0,1,18.5,0.0,22.666666,31,2,500000.0,2,63644,Benign
97558,97558.0,0,139.0,139,1855.3066,1,0,42.0,0.0,74.333336,42,1,20.500626,1,53,Benign
18313,18313.0,0,0.0,0,327.6361,0,0,3.0,0.0,2.0,6,2,109.212036,2,52497,Benign
12280,4093.3333,0,6.0,6,977.19867,1,0,0.0,0.0,2.4,0,2,325.7329,2,43106,Benign
189,94.5,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,15873.016,2,49957,Benign
87,87.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,22988.506,1,62687,Benign
137,45.666668,0,59.0,59,1489051.1,1,0,43.0,0.0,49.4,43,2,29197.08,2,53,Benign
3,3.0,0,0.0,0,4000000.0,0,0,6.0,0.0,6.0,6,2,666666.7,2,52812,Benign
23802,23802.0,0,218.0,218,10923.452,1,0,42.0,0.0,100.666664,42,1,84.02655,1,53,Benign
50667,50667.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,39.473423,1,80,Benign
23384,23384.0,0,112.0,112,6970.578,1,0,51.0,0.0,71.333336,51,1,85.528564,1,53,Benign
6017467,668607.44,0,41.0,152,128.79173,0,0,101.833336,2654248.8,70.454544,517,6,1.6618288,6,443,Benign
60,60.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,33333.332,1,39519,Benign
16412,16412.0,0,48.0,48,5849.3784,1,0,48.0,0.0,48.0,48,1,121.86205,1,123,Benign
5285257,1761752.4,0,0.0,0,0.0,0,0,0.0,3703284.5,0.0,0,3,0.7568222,3,80,Benign
50396,50396.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,39.685688,1,80,Benign
4,4.0,1,0.0,0,70000000.0,0,1,140.0,0.0,184.66667,274,2,500000.0,2,56191,Benign
116788373,3649636.8,0,241.73334,1810,39.181984,0,0,52.77778,4560222.5,134.58824,430,18,0.28256238,18,80,Benign
397,30.538462,0,81.5,163,1236775.9,0,0,16.5,55.566277,32.733334,79,10,35264.484,10,389,Benign
174,58.0,0,61.0,61,1057471.2,1,0,31.0,0.0,43.0,31,2,22988.506,2,53,Benign
166,55.333332,0,94.0,94,1662650.6,1,0,44.0,0.0,64.0,44,2,24096.385,2,53,Benign
31563025,1262521.0,0,420.45456,2160,209.99255,0,0,133.53334,4228351.5,245.48148,858,15,0.82374865,15,443,Benign
47353,47353.0,0,175.0,175,4878.255,1,0,56.0,0.0,95.666664,56,1,42.235973,1,53,Benign
688,229.33333,0,1430.0,1430,4883721.0,1,0,250.0,0.0,722.0,250,2,5813.9536,2,88,Benign
50034,50034.0,0,109.0,109,3037.9343,1,0,43.0,0.0,65.0,43,1,39.97282,1,53,Benign
177762,9875.667,0,224.57143,1029,18254.744,0,0,139.41667,31139.16,162.25,1368,12,106.88448,12,443,Benign
115214247,2215658.5,0,825.2692,2920,193.89095,0,0,32.666668,4971727.5,413.68518,383,27,0.46001256,27,443,Benign
106893,21378.6,0,132.0,132,3592.3774,0,0,30.0,12023.608,59.142857,30,4,56.130898,4,53,Benign
11023,3674.3333,0,6.0,6,5080.2866,0,0,16.666666,7790.1953,12.4,38,3,362.87762,3,50585,Benign
1632135,21475.46,0,167.57143,976,5918.628,1,0,74.91428,183963.02,123.84615,408,35,47.17747,35,22,Benign
6099991,1219998.2,1,46.0,46,29.672174,0,1,27.0,2983889.8,32.42857,46,5,0.983608,5,443,Benign
50320,16773.334,0,48.0,48,3179.6501,1,0,32.0,0.0,38.4,32,2,79.49126,2,53,Benign
275,91.666664,0,129.0,129,1178181.9,1,0,33.0,0.0,71.4,33,2,14545.454,2,53,Benign
478,478.0,0,6.0,6,25104.602,1,0,6.0,0.0,6.0,6,1,4184.1006,1,443,Benign
141198,141198.0,0,0.0,0,84.98704,0,0,6.0,0.0,6.0,6,2,14.164507,2,80,Benign
117647964,3179674.8,0,175.52942,746,40.15369,0,0,82.85714,4967428.0,121.128204,435,21,0.3229975,21,80,Benign
67569667,5630805.5,0,64.333336,368,177.3133,0,0,1656.4286,27500000.0,855.7857,4344,7,0.19239402,7,55142,Benign
30703,30703.0,0,55.0,55,3061.59,1,0,39.0,0.0,44.333332,39,1,65.14021,1,53,Benign
1532,766.0,0,0.0,0,11749.348,0,0,6.0,1079.0449,6.0,6,3,1958.2245,3,55015,Benign
56815368,3550960.5,1,23.5,59,6.899542,0,1,22.666666,7739008.0,25.277779,63,9,0.2992148,9,443,Benign
750,750.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,2666.6667,1,44388,Benign
3,3.0,0,0.0,0,4000000.0,0,0,6.0,0.0,6.0,6,2,666666.7,2,62974,Benign
48224,48224.0,0,82.0,82,2737.2263,1,0,50.0,0.0,60.666668,50,1,41.473125,1,53,Benign
91034,30344.666,0,107.0,107,3009.8645,1,0,30.0,0.0,60.8,30,2,43.93963,2,53,Benign
189,63.0,0,60.0,60,1100529.1,1,0,44.0,0.0,50.4,44,2,21164.021,2,53,Benign
83313086,3085669.8,0,283.07693,2544,53.148914,0,0,49.866665,4863710.5,152.68965,362,15,0.33608165,15,80,Benign
244,81.333336,0,193.0,193,1877049.1,1,0,36.0,0.0,98.8,36,2,16393.443,2,53,Benign
115559664,3123234.2,0,234.5,1460,45.02436,0,0,49.1,4884315.5,133.41026,533,20,0.32883447,20,443,Benign
30000131,833337.0,0,978.875,1418,560.46423,0,0,54.857143,6667445.0,442.4737,677,21,1.233328,21,443,Benign
72,36.0,0,6.0,6,250000.0,2,0,6.0,0.0,6.0,6,1,41666.668,1,21,Benign
116076771,2831140.8,0,274.10526,1460,53.83506,0,0,45.260868,5022473.5,145.32558,357,23,0.3618295,23,443,Benign
3,3.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,666666.7,2,48502,Benign
74789,4985.933,0,1480.8889,2920,196954.1,1,0,200.28572,18845.338,866.4706,1372,7,213.93521,7,80,Benign
23626,7875.3335,0,51.0,51,7280.115,1,0,35.0,0.0,41.4,35,2,169.30501,2,53,Benign
91027,30342.334,0,132.0,132,3559.3835,1,0,30.0,0.0,70.8,30,2,43.943005,2,53,Benign
60913,12182.6,0,50.0,50,3874.3782,0,0,34.0,17428.184,38.57143,34,4,98.501144,4,53,Benign
30554,30554.0,0,56.0,56,3141.978,1,0,40.0,0.0,45.333332,40,1,65.45788,1,53,Benign
1,1.0,0,0.0,0,12000000.0,0,0,6.0,0.0,6.0,6,2,2000000.0,2,443,Benign
173,57.666668,0,132.0,132,1872832.4,1,0,30.0,0.0,70.8,30,2,23121.387,2,53,Benign
23135,23135.0,0,72.0,72,5532.7427,1,0,56.0,0.0,61.333332,56,1,86.449104,1,53,Benign
1,1.0,1,0.0,0,31000000.0,0,1,15.5,0.0,20.666666,31,2,2000000.0,2,55810,Benign
64521345,21507116.0,0,130.5,145,5.7500353,1,0,55.0,0.0,85.8,58,2,0.06199499,2,53,Benign
4,4.0,1,0.0,0,9250000.0,0,1,18.5,0.0,22.666666,31,2,500000.0,2,50412,Benign
30853,10284.333,0,266.0,266,19317.408,1,0,32.0,0.0,125.6,32,2,129.64703,2,53,Benign
743,743.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,2691.79,1,33682,Benign
3,3.0,1,0.0,0,12333333.0,0,1,18.5,0.0,24.666666,37,2,666666.7,2,52989,Benign
32100,10700.0,0,100.0,100,9283.489,1,0,49.0,0.0,69.4,49,2,124.610596,2,53,Benign
63728341,526680.5,0,575.7286,1418,729.1732,1,0,118.61539,8252364.0,377.79675,784,52,1.9143759,52,443,Benign
35220,8805.0,0,25.666666,46,2356.6155,1,0,3.0,0.0,13.833333,6,2,141.9648,2,443,Benign
3287589,657517.8,0,2.0,6,3.6500914,1,0,2.0,851029.9,1.7142857,6,3,1.8250457,3,80,Benign
377,377.0,0,117.0,117,448275.88,1,0,52.0,0.0,73.666664,52,1,5305.0396,1,53,Benign
2011316,167609.67,0,181.33333,951,1329.975,0,0,226.71428,15327.065,191.07143,1019,7,6.46343,7,443,Benign
61069,20356.334,0,127.0,127,5174.4746,1,0,31.0,0.0,69.4,31,2,65.49968,2,53,Benign
6492149,6492149.0,0,0.0,0,1.8483864,0,0,6.0,0.0,6.0,6,2,0.3080644,2,443,Benign
150,50.0,0,94.0,94,1840000.0,1,0,44.0,0.0,64.0,44,2,26666.666,2,53,Benign
201539,10076.95,0,508.0,1418,26024.74,0,0,90.84615,21298.887,238.40909,693,13,104.1982,13,443,Benign
38353,12784.333,0,116.0,116,7717.78,1,0,32.0,0.0,65.6,32,2,104.29432,2,53,Benign
72676,12112.667,0,217.75,859,18066.486,1,0,147.33333,1632.0024,164.125,436,3,96.3179,3,80,Benign
481,481.0,0,112.0,112,338877.34,1,0,51.0,0.0,71.333336,51,1,4158.0044,1,53,Benign
81,81.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,24691.357,1,50968,Benign
11253,562.65,0,0.0,0,1768150.8,0,0,1326.4667,2433.5657,904.4091,2896,15,1866.1691,15,64375,Benign
